ID_Uzorka;GPS_LAT;GPS_LONG
2039;18.469691;77.415871
2040;18.438987;77.543343
2041;18.368572;77.436578
2042;18.461532;77.384405
2043;18.487913;77.465694
2044;18.506539;77.411017
2045;18.441474;77.387798
2046;18.322863;77.564475
2047;18.446216;77.443984
2048;18.470214;77.35172
2049;18.377849;77.357519
2050;18.491571;77.505805
2051;18.409846;77.496293
2052;18.426555;77.449509
2053;18.428926;77.402846
2054;18.418945;77.426772
2055;18.461404;77.456952
2056;18.551219;77.490466
2057;18.503381;77.456473
2058;18.517356;77.420953
2059;18.411628;77.38466
2060;18.472491;77.437962
2061;18.434353;77.459055
2062;18.526826;77.444635
2063;18.485675;77.492442
2064;18.409617;77.436256
2065;18.432665;77.487708
2066;18.440943;77.480553
2067;18.421664;77.403546
2068;18.453594;77.453975
2069;18.414617;77.433012
2070;18.459506;77.398521
2071;18.476557;77.392231
2072;18.497799;77.470022
2073;18.43289;77.426741
2074;18.440762;77.483413
2075;18.479073;77.471849
2076;18.43205;77.44007
2077;18.447796;77.46279
2078;18.445871;77.439677
2079;18.419004;77.400291
2080;18.401858;77.478117
2081;18.424395;77.465142
2082;18.377902;77.502823
2083;18.44893;77.389589
2084;18.483284;77.469652
2085;18.362634;77.447523
2086;18.419188;77.465046
2087;18.450965;77.468874
2088;18.436204;77.450434
2089;18.470184;77.364959
2090;18.382662;77.445836
2091;18.485077;77.4714
2092;18.382789;77.553784
2093;18.442963;77.436479
2094;18.437697;77.472994
2095;18.351274;77.424846
2096;18.354569;77.423067
2097;18.399512;77.435002
2098;18.440936;77.404007
2099;18.495902;77.430764
2100;18.461887;77.366289
2101;18.48827;77.474273
2102;18.486129;77.503581
2103;18.448894;77.471826
2104;18.390514;77.448765
2105;18.436261;77.383322
2106;18.429262;77.379546
2107;18.407944;77.496012
2108;18.490332;77.459324
2109;18.432966;77.542856
2110;18.397152;77.367977
2111;18.421187;77.414535
2112;18.413955;77.399473
2113;18.384647;77.405491
2114;18.495675;77.422269
2115;18.439446;77.295346
2116;18.523411;77.48097
2117;18.418396;77.488682
2118;18.476716;77.433969
2119;18.525745;77.419742
2120;18.434755;77.389632
2121;18.401526;77.369786
2122;18.494847;77.491385
2123;18.518858;77.434306
2124;18.461158;77.393814
2125;18.478852;77.448827
2126;18.407707;77.492501
2127;18.417125;77.493305
2128;18.440026;77.410832
2129;18.374759;77.347616
2130;18.436947;77.483984
2131;18.390851;77.543078
2132;18.428713;77.456782
2133;18.469674;77.31867
2134;18.387507;77.405446
2135;18.372441;77.431815
2136;18.436861;77.503382
2137;18.421258;77.444807
2138;18.482405;77.500316
2139;18.444683;77.465073
2140;18.529527;77.501619
2141;18.44822;77.456685
2142;18.449752;77.410719
2143;18.412815;77.479383
2144;18.438837;77.390015
2145;18.501187;77.393026
2146;18.458849;77.507245
2147;18.485206;77.528458
2148;18.416561;77.437726
2149;18.468888;77.43773
2150;18.49389;77.480724
2151;18.430966;77.513305
2152;18.419044;77.515901
2153;18.416377;77.574227
2154;18.368382;77.561955
2155;18.421531;77.484379
2156;18.418828;77.516032
2157;18.381626;77.402255
2158;18.376113;77.473905
2159;18.380162;77.39107
2160;18.467769;77.458276
2161;18.453599;77.42364
2162;18.453285;77.414448
2163;18.44032;77.453471
2164;18.457809;77.456932
2165;18.41611;77.494452
2166;18.512524;77.450319
2167;18.43628;77.412993
2168;18.556941;77.555545
2169;18.447302;77.417786
2170;18.433768;77.483729
2171;18.412993;77.518958
2172;18.453543;77.48652
2173;18.543924;77.416819
2174;18.485248;77.499973
2175;18.512554;77.47243
2176;18.489608;77.417552
2177;18.536142;77.470338
2178;18.441927;77.434743
2179;18.355043;77.426572
2180;18.492669;77.388809
2181;18.462945;77.443488
2182;18.412786;77.466099
2183;18.414494;77.389356
2184;18.351471;77.37471
2185;18.403333;77.365418
2186;18.425637;77.43589
2187;18.472617;77.42907
2188;18.522647;77.527956
2189;18.389078;77.470108
2190;18.416239;77.458395
2191;18.519259;77.401289
2192;18.459299;77.353814
2193;18.426296;77.402523
2194;18.454059;77.383335
2195;18.388063;77.440998
2196;18.417846;77.486568
2197;18.537934;77.463912
2198;18.475106;77.561751
2199;18.538177;77.365436
2200;18.41322;77.435737
2201;18.477845;77.450355
2202;18.377106;77.393356
2203;18.339966;77.464525
2204;18.511954;77.516209
2205;18.469599;77.39514
2206;18.374146;77.409445
2207;18.374055;77.513787
2208;18.482458;77.421538
2209;18.487447;77.386531
2210;18.498682;77.436892
2211;18.490075;77.48214
2212;18.523332;77.430736
2213;18.320333;77.433391
2214;18.418304;77.523326
2215;18.475663;77.423094
2216;18.435518;77.486172
2217;18.516602;77.466472
2218;18.427791;77.447293
2219;18.390856;77.461041
2220;18.400747;77.523915
2221;18.518293;77.411544
2222;18.455755;77.528475
2223;18.399288;77.424753
2224;18.516342;77.476143
2225;18.396022;77.479964
2226;18.513283;77.41992
2227;18.417548;77.474497
2228;18.450856;77.427727
2229;18.396269;77.466118
2230;18.436256;77.381033
2231;18.500419;77.384055
2232;18.45756;77.516471
2233;18.454861;77.444331
2234;18.448999;77.493235
2235;18.418928;77.405206
2236;18.531976;77.41788
2237;18.408878;77.408131
2238;18.408995;77.488164
2239;18.518793;77.48138
2240;18.405784;77.450245
2241;18.563655;77.374314
2242;18.483367;77.452955
2243;18.509491;77.4082
2244;18.501325;77.42667
2245;18.336124;77.428841
2246;18.44139;77.425145
2247;18.405457;77.530332
2248;18.435864;77.411523
2249;18.525641;77.398452
2250;18.559676;77.426239
2251;18.396559;77.409577
2252;18.411646;77.526989
2253;18.427545;77.42231
2254;18.525744;77.404047
2255;18.427983;77.429429
2256;18.603551;77.468545
2257;18.435127;77.529213
2258;18.489291;77.42043
2259;18.366607;77.49093
2260;18.440378;77.508062
2261;18.414187;77.485244
2262;18.49536;77.486558
2263;18.431895;77.495149
2264;18.425999;77.526278
2265;18.413211;77.412278
2266;18.424554;77.427313
2267;18.35787;77.450467
2268;18.451829;77.470236
2269;18.399355;77.535644
2270;18.420207;77.566762
2271;18.463484;77.431609
2272;18.404136;77.558096
2273;18.378838;77.508986
2274;18.42109;77.545388
2275;18.418639;77.391093
2276;18.423821;77.422738
2277;18.503802;77.436889
2278;18.264111;77.430494
2279;18.361301;77.451521
2280;18.493797;77.478477
2281;18.471406;77.383958
2282;18.463811;77.494605
2283;18.535563;77.424516
2284;18.441251;77.401798
2285;18.388061;77.347561
2286;18.446884;77.448808
2287;18.463739;77.411842
2288;18.416982;77.454235
2289;18.432149;77.376375
2290;18.394578;77.387498
2291;18.381094;77.438994
2292;18.486393;77.417003
2293;18.542866;77.400954
2294;18.43215;77.475153
2295;18.523424;77.450531
2296;18.440499;77.349861
2297;18.434713;77.451205
2298;18.507621;77.421868
2299;18.430207;77.498241
2300;18.505806;77.512357
2301;18.480785;77.441249
2302;18.566706;77.482262
2303;18.405652;77.38623
2304;18.468724;77.362303
2305;18.487478;77.385282
2306;18.426186;77.480853
2307;18.359487;77.537843
2308;18.41403;77.433831
2309;18.362045;77.461869
2310;18.409494;77.419287
2311;18.500592;77.445881
2312;18.34934;77.440457
2313;18.415547;77.418632
2314;18.390004;77.473394
2315;18.393076;77.439268
2316;18.550087;77.423263
2317;18.419005;77.43684
2318;18.487865;77.538976
2319;18.44211;77.512048
2320;18.444628;77.431187
2321;18.422102;77.37524
2322;18.450521;77.488433
2323;18.447327;77.414335
2324;18.44841;77.425874
2325;18.394384;77.468601
2326;18.514224;77.428492
2327;18.575013;77.362567
2328;18.494825;77.538505
2329;18.48605;77.507251
2330;18.428869;77.447862
2331;18.41794;77.413422
2332;18.372853;77.365642
2333;18.493016;77.446734
2334;18.453692;77.473405
2335;18.515875;77.452678
2336;18.426992;77.486225
2337;18.420885;77.375557
2338;18.425837;77.497703
2339;18.389294;77.481779
2340;18.436388;77.432962
2341;18.376912;77.456566
2342;18.455774;77.489497
2343;18.397115;77.456414
2344;18.438875;77.415937
2345;18.406907;77.430885
2346;18.382736;77.368229
2347;18.373555;77.381457
2348;18.463363;77.457033
2349;18.449789;77.429823
2350;18.42806;77.387433
2351;18.408109;77.44544
2352;18.400808;77.437802
2353;18.560132;77.415544
2354;18.411656;77.381895
2355;18.600995;77.387289
2356;18.38104;77.464341
2357;18.480037;77.389087
2358;18.342247;77.464364
2359;18.464365;77.459583
2360;18.425187;77.504056
2361;18.442871;77.425654
2362;18.401354;77.472192
2363;18.417755;77.441027
2364;18.416219;77.407242
2365;18.405316;77.465657
2366;18.448166;77.423762
2367;18.427337;77.407779
2368;18.354215;77.540901
2369;18.429718;77.47876
2370;18.430246;77.45242
2371;18.411003;77.399837
2372;18.46371;77.378558
2373;18.409687;77.434587
2374;18.373674;77.556252
2375;18.477884;77.413027
2376;18.472629;77.467081
2377;18.494147;77.406589
2378;18.540757;77.512723
2379;18.404853;77.495672
2380;18.486701;77.48078
2381;18.636328;77.414187
2382;18.472414;77.49789
2383;18.483045;77.384417
2384;18.507751;77.473694
2385;18.503503;77.462565
2386;18.421024;77.500884
2387;18.50993;77.424024
2388;18.536173;77.414503
2389;18.513783;77.44004
2390;18.536165;77.536629
2391;18.412289;77.46763
2392;18.458992;77.391004
2393;18.431154;77.392134
2394;18.418775;77.495803
2395;18.536069;77.414465
2396;18.44563;77.357057
2397;18.489631;77.482828
2398;18.415334;77.458171
2399;18.511095;77.571373
2400;18.444506;77.415923
2401;18.451029;77.470184
2402;18.454502;77.430605
2403;18.348718;77.317474
2404;18.459983;77.378595
2405;18.41328;77.371835
2406;18.442897;77.446812
2407;18.510769;77.4295
2408;18.509174;77.443262
2409;18.539828;77.446481
2410;18.417046;77.43974
2411;18.412925;77.447458
2412;18.445498;77.447589
2413;18.520238;77.405587
2414;18.531053;77.465163
2415;18.412595;77.496919
2416;18.447654;77.51069
2417;18.356258;77.405702
2418;18.422599;77.475358
2419;18.456148;77.594666
2420;18.439801;77.487374
2421;18.416512;77.434061
2422;18.492468;77.464685
2423;18.409197;77.436035
2424;18.495967;77.430117
2425;18.417207;77.396751
2426;18.42995;77.496676
2427;18.38425;77.395464
2428;18.416378;77.440773
2429;18.430547;77.450343
2430;18.431778;77.513376
2431;18.467751;77.420092
2432;18.381716;77.486817
2433;18.426124;77.389064
2434;18.403368;77.447277
2435;18.503371;77.571239
2436;18.491641;77.414874
2437;18.437818;77.42244
2438;18.439602;77.449532
2439;18.401129;77.415375
2440;18.459839;77.507886
2441;18.473971;77.435273
2442;18.580038;77.463633
2443;18.429692;77.46674
2444;18.52155;77.39896
2445;18.520833;77.420724
2446;18.38809;77.439007
2447;18.418061;77.462723
2448;18.438606;77.449786
2449;18.377975;77.423573
2450;18.530301;77.440391
2451;18.400644;77.418608
2452;18.401407;77.546606
2453;18.434102;77.523938
2454;18.370144;77.41637
2455;18.318933;77.445061
2456;18.332614;77.44365
2457;18.477938;77.407702
2458;18.401534;77.464114
2459;18.377837;77.352643
2460;18.314888;77.407005
2461;18.43028;77.427599
2462;18.390313;77.452865
2463;18.451075;77.453764
2464;18.489907;77.394984
2465;18.447722;77.438084
2466;18.444287;77.572016
2467;18.382033;77.500157
2468;18.404684;77.548691
2469;18.417065;77.45309
2470;18.437048;77.467938
2471;18.431781;77.503216
2472;18.44937;77.494897
2473;18.463448;77.486997
2474;18.493246;77.480179
2475;18.403326;77.463563
2476;18.352598;77.405544
2477;18.470866;77.466956
2478;18.402528;77.444472
2479;18.414494;77.476942
2480;18.497909;77.49072
2481;18.43354;77.485286
2482;18.442763;77.425189
2483;18.450547;77.443271
2484;18.40801;77.42272
2485;18.395165;77.412902
2486;18.338484;77.452799
2487;18.427648;77.32375
2488;18.480378;77.476403
2489;18.487718;77.381715
2490;18.38422;77.41251
2491;18.5144;77.368939
2492;18.540656;77.455547
2493;18.488589;77.531661
2494;18.425883;77.416526
2495;18.45926;77.388423
2496;18.474012;77.434751
2497;18.447274;77.456593
2498;18.44118;77.41982
2499;18.509563;77.485243
2500;18.335669;77.512927
2501;18.440515;77.423326
2502;18.532781;77.462233
2503;18.40159;77.359014
2504;18.414965;77.366757
2505;18.395471;77.421659
2506;18.421258;77.52217
2507;18.422571;77.376048
2508;18.523189;77.385416
2509;18.470211;77.458557
2510;18.476111;77.388986
2511;18.518351;77.433529
2512;18.426564;77.397786
2513;18.44674;77.485452
2514;18.45187;77.413874
2515;18.363717;77.402255
2516;18.468145;77.374027
2517;18.463358;77.432935
2518;18.41344;77.511498
2519;18.466565;77.391158
2520;18.372291;77.542938
2521;18.363632;77.446477
2522;18.4429;77.520351
2523;18.451913;77.342748
2524;18.517589;77.423848
2525;18.501524;77.412368
2526;18.459559;77.463064
2527;18.396212;77.463885
2528;18.393534;77.523103
2529;18.372999;77.55247
2530;18.458406;77.465442
2531;18.459655;77.476952
2532;18.447975;77.489327
2533;18.530862;77.485414
2534;18.484822;77.43245
2535;18.482556;77.443246
2536;18.532165;77.380937
2537;18.507757;77.415382
2538;18.441865;77.425716
2539;18.41141;77.361294
2540;18.434057;77.399769
2541;18.442918;77.423347
2542;18.408038;77.393109
2543;18.349382;77.503416
2544;18.413072;77.525342
2545;18.400241;77.471314
2546;18.469403;77.405184
2547;18.52357;77.532479
2548;18.485155;77.533609
2549;18.427995;77.417455
2550;18.513672;77.476116
2551;18.357825;77.417256
2552;18.476355;77.51345
2553;18.466771;77.497353
2554;18.512288;77.438728
2555;18.483192;77.396362
2556;18.428397;77.473671
2557;18.553263;77.385962
2558;18.456406;77.532284
2559;18.405425;77.445052
2560;18.474892;77.442636
2561;18.387406;77.546237
2562;18.446774;77.472778
2563;18.452259;77.469367
2564;18.474306;77.427525
2565;18.456402;77.504697
2566;18.349986;77.476115
2567;18.41405;77.48667
2568;18.462376;77.457177
2569;18.457921;77.542963
2570;18.445976;77.386164
2571;18.490597;77.581353
2572;18.419339;77.446237
2573;18.4716;77.463762
2574;18.438191;77.476758
2575;18.408161;77.470824
2576;18.521582;77.42906
2577;18.443384;77.480343
2578;18.342737;77.487277
2579;18.479985;77.467364
2580;18.471318;77.382401
2581;18.418227;77.427893
2582;18.510163;77.520894
2583;18.426795;77.457826
2584;18.426174;77.322681
2585;18.409968;77.534915
2586;18.452925;77.537842
2587;18.436612;77.509644
2588;18.430872;77.399958
2589;18.395996;77.519833
2590;18.467708;77.461487
2591;18.306208;77.5179
2592;18.534215;77.516858
2593;18.411286;77.431955
2594;18.531175;77.425368
2595;18.538774;77.472771
2596;18.347915;77.471819
2597;18.539067;77.349195
2598;18.50675;77.453534
2599;18.369102;77.465929
2600;18.431074;77.511007
2601;18.437759;77.532936
2602;18.459395;77.534715
2603;18.505846;77.483548
2604;18.452013;77.501445
2605;18.397431;77.527534
2606;18.49949;77.488199
2607;18.402267;77.435985
2608;18.449563;77.472329
2609;18.491658;77.392721
2610;18.459841;77.512679
2611;18.33668;77.443916
2612;18.40267;77.452908
2613;18.438423;77.452401
2614;18.497864;77.349011
2615;18.4191;77.452555
2616;18.423947;77.375313
2617;18.461527;77.349658
2618;18.399303;77.438861
2619;18.497212;77.491212
2620;18.440316;77.447983
2621;18.42376;77.466848
2622;18.434658;77.361074
2623;18.418923;77.452914
2624;18.478273;77.416573
2625;18.464605;77.466966
2626;18.473825;77.432737
2627;18.406249;77.43722
2628;18.511297;77.415637
2629;18.408149;77.39199
2630;18.437041;77.409041
2631;18.383881;77.454239
2632;18.485527;77.412388
2633;18.438822;77.426551
2634;18.396231;77.453027
2635;18.463224;77.523355
2636;18.533826;77.469114
2637;18.477299;77.471015
2638;18.294764;77.436369
2639;18.442964;77.524064
2640;18.40724;77.328842
2641;18.531819;77.535172
2642;18.475526;77.425571
2643;18.564027;77.469013
2644;18.425276;77.443457
2645;18.477158;77.393765
2646;18.430092;77.422216
2647;18.444926;77.414296
2648;18.334458;77.447689
2649;18.43761;77.515888
2650;18.378463;77.314277
2651;18.450563;77.443137
2652;18.41515;77.333679
2653;18.431357;77.387255
2654;18.424501;77.395098
2655;18.52482;77.43677
2656;18.425588;77.464564
2657;18.411248;77.463032
2658;18.449596;77.444655
2659;18.442999;77.52603
2660;18.371577;77.431694
2661;18.475038;77.402968
2662;18.397229;77.463864
2663;18.390425;77.460328
2664;18.461261;77.516619
2665;18.383283;77.461038
2666;18.436512;77.460893
2667;18.525473;77.490231
2668;18.494683;77.409427
2669;18.391552;77.410208
2670;18.448998;77.457641
2671;18.37071;77.454217
2672;18.439172;77.470407
2673;18.382705;77.449807
2674;18.447456;77.429735
2675;18.464453;77.457263
2676;18.504501;77.368653
2677;18.369584;77.496181
2678;18.452145;77.461107
2679;18.442241;77.437582
2680;18.4236;77.396694
2681;18.411628;77.414174
2682;18.410678;77.474144
2683;18.475263;77.534014
2684;18.427603;77.418967
2685;18.472863;77.477621
2686;18.588989;77.408301
2687;18.326711;77.467396
2688;18.49058;77.465535
2689;18.536556;77.45392
2690;18.440089;77.484199
2691;18.55656;77.475159
2692;18.387377;77.401328
2693;18.600236;77.465579
2694;18.455452;77.43755
2695;18.421376;77.449116
2696;18.371118;77.467208
2697;18.444979;77.314109
2698;18.451116;77.458865
2699;18.468339;77.452837
2700;18.327753;77.499265
2701;18.402329;77.436762
2702;18.451666;77.522357
2703;18.449941;77.484362
2704;18.461471;77.417755
2705;18.44;77.395107
2706;18.428184;77.355471
2707;18.467015;77.356838
2708;18.435263;77.460151
2709;18.501677;77.485993
2710;18.382752;77.550309
2711;18.4546;77.489648
2712;18.382463;77.432607
2713;18.49146;77.453738
2714;18.30031;77.418921
2715;18.405887;77.423547
2716;18.424701;77.490977
2717;18.47518;77.557399
2718;18.4818;77.425215
2719;18.504753;77.440528
2720;18.392846;77.447112
2721;18.53303;77.404116
2722;18.401709;77.401718
2723;18.43024;77.430163
2724;18.47134;77.507703
2725;18.394707;77.472729
2726;18.46679;77.470512
2727;18.385875;77.483062
2728;18.388906;77.436671
2729;18.424553;77.49052
2730;18.53744;77.50335
2731;18.344134;77.472367
2732;18.369493;77.419097
2733;18.459506;77.419034
2734;18.449814;77.441215
2735;18.428082;77.504199
2736;18.389486;77.469281
2737;18.460344;77.376036
2738;18.46653;77.47991
2739;18.385017;77.302994
2740;18.450806;77.458167
2741;18.337002;77.324434
2742;18.476243;77.485277
2743;18.350056;77.549149
2744;18.445513;77.388176
2745;18.534229;77.399705
2746;18.397653;77.477625
2747;18.414737;77.411554
2748;18.537428;77.387566
2749;18.448338;77.578104
2750;18.517014;77.43509
2751;18.503101;77.40217
2752;18.468307;77.4372
2753;18.435854;77.43682
2754;18.400239;77.389551
2755;18.504519;77.467173
2756;18.380395;77.470259
2757;18.492478;77.547878
2758;18.527039;77.586021
2759;18.36931;77.418588
2760;18.453853;77.477271
2761;18.404133;77.484614
2762;18.451796;77.396214
2763;18.525422;77.332731
2764;18.549582;77.385263
2765;18.407511;77.398261
2766;18.460926;77.348638
2767;18.407299;77.444546
2768;18.489939;77.452171
2769;18.510801;77.447446
2770;18.483665;77.46134
2771;18.412041;77.351634
2772;18.430407;77.507033
2773;18.409697;77.44505
2774;18.495462;77.361831
2775;18.331114;77.440372
2776;18.456826;77.447751
2777;18.496756;77.451107
2778;18.415018;77.509374
2779;18.472813;77.561235
2780;18.470205;77.345125
2781;18.442867;77.399403
2782;18.377904;77.458691
2783;18.353754;77.379566
2784;18.430599;77.362259
2785;18.430944;77.453194
2786;18.453766;77.447508
2787;18.356808;77.47209
2788;18.34856;77.507799
2789;18.416558;77.461535
2790;18.48647;77.420748
2791;18.402872;77.342467
2792;18.37976;77.491004
2793;18.423437;77.494506
2794;18.439922;77.495743
2795;18.475002;77.400012
2796;18.474645;77.471221
2797;18.334451;77.372148
2798;18.445284;77.413927
2799;18.380505;77.42912
2800;18.414894;77.511621
2801;18.428789;77.387073
2802;18.469436;77.521964
2803;18.46688;77.423275
2804;18.422739;77.452504
2805;18.460643;77.449498
2806;18.513315;77.497297
2807;18.490125;77.494393
2808;18.347835;77.424841
2809;18.505761;77.469389
2810;18.373902;77.476392
2811;18.593498;77.40996
2812;18.417572;77.420445
2813;18.411278;77.452599
2814;18.420754;77.414177
2815;18.413123;77.369306
2816;18.418173;77.429036
2817;18.53082;77.425379
2818;18.496613;77.430324
2819;18.445252;77.521902
2820;18.517841;77.460707
2821;18.45719;77.460688
2822;18.438415;77.444376
2823;18.32614;77.485233
2824;18.495813;77.451019
2825;18.359157;77.42937
2826;18.392376;77.468333
2827;18.442166;77.456107
2828;18.4224;77.48944
2829;18.439401;77.493914
2830;18.452513;77.441663
2831;18.445505;77.421765
2832;18.443732;77.472155
2833;18.464979;77.419435
2834;18.397825;77.505485
2835;18.456657;77.489682
2836;18.351378;77.516937
2837;18.478319;77.421913
2838;18.431339;77.408538
2839;18.423757;77.599573
2840;18.357353;77.632006
2841;18.420052;77.412672
2842;18.330951;77.483328
2843;18.472351;77.549839
2844;18.392904;77.371766
2845;18.48799;77.44811
2846;18.457408;77.436064
2847;18.463298;77.464418
2848;18.412834;77.504899
2849;18.423539;77.511247
2850;18.531106;77.461518
2851;18.357025;77.547918
2852;18.441424;77.430788
2853;18.415586;77.439212
2854;18.4405;77.400124
2855;18.435077;77.416094
2856;18.369143;77.406966
2857;18.377094;77.439031
2858;18.436393;77.458594
2859;18.31745;77.497706
2860;18.46195;77.370889
2861;18.394961;77.468705
2862;18.398502;77.485155
2863;18.384229;77.437164
2864;18.414919;77.462271
2865;18.473683;77.477012
2866;18.438353;77.489234
2867;18.478301;77.36155
2868;18.426464;77.450608
2869;18.486463;77.552447
2870;18.496126;77.428197
2871;18.386957;77.395978
2872;18.463108;77.514108
2873;18.560024;77.49354
2874;18.471048;77.403238
2875;18.459495;77.392709
2876;18.497629;77.481614
2877;18.4858;77.459848
2878;18.427668;77.488045
2879;18.454544;77.524089
2880;18.496662;77.406605
2881;18.467617;77.498158
2882;18.40328;77.448082
2883;18.411496;77.426477
2884;18.418816;77.479337
2885;18.494286;77.486533
2886;18.443073;77.44231
2887;18.35661;77.492208
2888;18.500243;77.422849
2889;18.434058;77.397831
2890;18.393767;77.444488
2891;18.3693;77.371658
2892;18.426528;77.35784
2893;18.455488;77.366655
2894;18.426847;77.458706
2895;18.516507;77.436958
2896;18.393559;77.468988
2897;18.468623;77.450848
2898;18.41986;77.452541
2899;18.41976;77.406888
2900;18.48576;77.462458
2901;18.424961;77.482978
2902;18.454681;77.42298
2903;18.506228;77.362442
2904;18.478689;77.500767
2905;18.465094;77.583074
2906;18.427796;77.443816
2907;18.437982;77.43986
2908;18.477442;77.465169
2909;18.452957;77.459772
2910;18.43175;77.41142
2911;18.42925;77.539406
2912;18.506838;77.473572
2913;18.381939;77.48619
2914;18.551836;77.407012
2915;18.474741;77.439424
2916;18.401395;77.517272
2917;18.458819;77.442698
2918;18.437184;77.536434
2919;18.415538;77.490549
2920;18.452132;77.478121
2921;18.426441;77.394673
2922;18.392282;77.386951
2923;18.393085;77.472351
2924;18.372889;77.506846
2925;18.455804;77.479234
2926;18.504423;77.479762
2927;18.431137;77.462106
2928;18.458454;77.439704
2929;18.459733;77.512199
2930;18.486967;77.447883
2931;18.450213;77.472059
2932;18.364722;77.465217
2933;18.390162;77.512849
2934;18.472831;77.385916
2935;18.467925;77.524308
2936;18.46097;77.435467
2937;18.429303;77.367316
2938;18.412597;77.38312
2939;18.479844;77.410053
2940;18.503159;77.482096
2941;18.412677;77.495806
2942;18.405222;77.44995
2943;18.471955;77.448988
2944;18.37142;77.461647
2945;18.444023;77.342252
2946;18.468119;77.486039
2947;18.441974;77.505586
2948;18.396145;77.552062
2949;18.461707;77.475605
2950;18.530743;77.489357
2951;18.479505;77.521789
2952;18.374144;77.478437
2953;18.433153;77.438924
2954;18.426211;77.494689
2955;18.417367;77.416208
2956;18.423622;77.442765
2957;18.471565;77.421232
2958;18.417431;77.438139
2959;18.440817;77.420322
2960;18.444314;77.460517
2961;18.484529;77.446882
2962;18.520093;77.428486
2963;18.471026;77.466955
2964;18.369094;77.447609
2965;18.437412;77.372868
2966;18.472115;77.475873
2967;18.438476;77.520169
2968;18.363434;77.465757
2969;18.376099;77.424571
2970;18.40925;77.591661
2971;18.401189;77.511355
2972;18.350454;77.47796
2973;18.49129;77.514352
2974;18.420378;77.389022
2975;18.444724;77.419878
2976;18.3825;77.571577
2977;18.487692;77.385338
2978;18.431526;77.444389
2979;18.454378;77.389505
2980;18.370598;77.551125
2981;18.423747;77.500877
2982;18.439196;77.480859
2983;18.390659;77.433409
2984;18.450716;77.417365
2985;18.450296;77.533468
2986;18.449914;77.399538
2987;18.431511;77.44754
2988;18.50938;77.484045
2989;18.435879;77.384426
2990;18.512227;77.340681
2991;18.497141;77.47743
2992;18.512882;77.368741
2993;18.408563;77.471459
2994;18.427173;77.434234
2995;18.538662;77.469379
2996;18.46695;77.462981
2997;18.437028;77.421688
2998;18.512441;77.415013
2999;18.397388;77.418536
3000;18.409647;77.483497
3001;18.452281;77.470455
3002;18.467316;77.482924
3003;18.39928;77.425033
3004;18.490371;77.519202
3005;18.403643;77.463525
3006;18.442602;77.42245
3007;18.510257;77.444154
3008;18.460607;77.427156
3009;18.437295;77.397917
3010;18.462302;77.415494
3011;18.405688;77.478313
3012;18.453938;77.470113
3013;18.474363;77.353241
3014;18.456442;77.493599
3015;18.446208;77.351632
3016;18.400063;77.432398
3017;18.454014;77.376564
3018;18.468247;77.457754
3019;18.462377;77.438757
3020;18.4697;77.445287
3021;18.411108;77.445857
3022;18.37748;77.345174
3023;18.398912;77.380615
3024;18.41639;77.463226
3025;18.503265;77.427553
3026;18.422247;77.522995
3027;18.340355;77.477207
3028;18.504224;77.410572
3029;18.45214;77.471178
3030;18.454422;77.483514
3031;18.336329;77.511957
3032;18.464004;77.451676
3033;18.451485;77.470063
3034;18.486822;77.445286
3035;18.415208;77.414898
3036;18.474255;77.421327
3037;18.402355;77.454377
3038;18.470774;77.485596
3039;18.410345;77.502775
3040;18.430792;77.467922
3041;18.482688;77.517488
3042;18.447645;77.424614
3043;18.401398;77.493358
3044;18.505563;77.489998
3045;18.452874;77.462328
3046;18.441415;77.455454
3047;18.39059;77.475671
3048;18.523465;77.548194
3049;18.410928;77.501447
3050;18.494667;77.388222
3051;18.398458;77.462055
3052;18.382532;77.480811
3053;18.43937;77.400326
3054;18.444688;77.502671
3055;18.449306;77.481305
3056;18.417722;77.518128
3057;18.488887;77.448428
3058;18.46793;77.466365
3059;18.47396;77.557272
3060;18.379735;77.408247
3061;18.380719;77.419672
3062;18.507391;77.446864
3063;18.465102;77.500802
3064;18.334848;77.524373
3065;18.401399;77.342513
3066;18.463593;77.359056
3067;18.513871;77.368527
3068;18.433477;77.540128
3069;18.543224;77.504265
3070;18.419889;77.450615
3071;18.400629;77.454008
3072;18.419478;77.394361
3073;18.444271;77.529167
3074;18.529699;77.519101
3075;18.428706;77.517906
3076;18.552196;77.532901
3077;18.444334;77.393907
3078;18.395769;77.453559
3079;18.393334;77.478249
3080;18.487398;77.434664
3081;18.500233;77.400679
3082;18.470737;77.460833
3083;18.496641;77.408271
3084;18.395643;77.450279
3085;18.45167;77.529869
3086;18.464178;77.489272
3087;18.341256;77.441101
3088;18.466961;77.431339
3089;18.475848;77.479751
3090;18.513336;77.44401
3091;18.351032;77.340825
3092;18.476275;77.465031
3093;18.400751;77.458764
3094;18.54029;77.522491
3095;18.494596;77.427416
3096;18.498145;77.477771
3097;18.39635;77.514402
3098;18.418361;77.483305
3099;18.495033;77.408326
3100;18.462497;77.421668
3101;18.413444;77.574583
3102;18.545802;77.39744
3103;18.471392;77.430857
3104;18.514186;77.483911
3105;18.42827;77.42088
3106;18.455164;77.436379
3107;18.435556;77.446296
3108;18.452851;77.467452
3109;18.467661;77.401897
3110;18.422326;77.387195
3111;18.442815;77.497535
3112;18.424637;77.428349
3113;18.371893;77.455302
